zip,post_net,post_bus,post_pop,post_temp,post_perm,pre_net,pre_bus,pre_pop,pre_temp,pre_perm,post_pct_change,pre_pct_change,county,state,2010 Population,area,land_area,density,CBSA,MsaName,MetroShort,2019 Population,MOE_2019,wfh_wage,wfh_emp,estab_count,density2019,lat,lon,cbd_lon,cbd_lat,CityHallLat,CityHallLon,GoogleEarthLat,GoogleEarthLon,dist_to_cbd,dist_to_city_hall,dist_to_google,pp_growth
10927,-4.144218814753419,0,-4.644011603812681,-4.644011603812681,-4.202237878159966,-7.476170741815167,-2.564102564102564,-8.24450891007045,-8.24450891007045,-7.202652300041443,NA,NA,087,36,11910,2.049733204633205,1.9661586872586871,6057.496822194699,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",12065,27,0.3697032887849571,0.32682285143026396,312,6136.3307438941265,41.191052,-73.967562,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,48364.74818171494,53262.44380292294,53164.06044076155,NA
10954,-0.17007544372247177,-2.0739910313901344,-0.03227072521913572,-0.03227072521913572,-0.4709781518468448,-1.5699271728228164,-2.298206278026906,-1.641009986481183,-1.641009986481183,-1.3387990057127903,NA,NA,087,36,23045,6.885326640926641,6.880687644787645,3349.229203487732,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",22931,1039,0.4198252073765766,0.38582752662734554,1784,3332.6610920016133,41.099029,-74.012296,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,38199.976524890175,42930.97547303156,42825.240575319134,NA
10960,-1.5072207857728448,-2.332089552238806,-1.8660528473229483,-1.8660528473229483,-0.7882953900485591,-2.289209812701015,-5.503731343283582,-2.3547959891530557,-2.3547959891530557,-1.854070757394211,NA,NA,087,36,15093,4.194215057915058,4.193976447876448,3598.732655650009,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",15857,557,0.4268264480325758,0.39535981451366314,1072,3780.898676250062,41.092068,-73.924648,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,37630.63309056934,42687.63432517626,42600.144390673624,NA
10965,-0.12874983906270115,-5.767012687427912,0.0605124243594696,0.0605124243594696,0.03218745976567529,-1.6222479721900347,-1.7301038062283738,-1.881035148706064,-1.881035148706064,-1.10724861593923,NA,NA,087,36,14791,5.444154054054054,5.25443166023166,2814.95715548956,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",15534,573,0.444254984934373,0.41104705364740785,867,2956.3616018778193,41.061561,-74.007832,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,34013.212596144134,38756.27044189673,38651.33437874079,NA
10968,-5.375,6,-3.841666666666667,-3.841666666666667,-5.166666666666667,-4.333333333333334,0,-3.6875,-3.6875,-2.75,NA,NA,087,36,2353,0.5853509652509653,0.5808293436293436,4051.103866924409,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",2400,135,0.4421287115709533,0.4105060408741058,100,4132.022643696804,41.036334,-73.921633,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,31524.403835433513,36622.61410188645,36539.02734646863,NA
10970,-2.658202737552073,0.5376344086021506,-3.7889307677048207,-3.7889307677048207,-2.3804800634794683,-3.1739734179726247,-0.5376344086021506,-3.676849831382662,-3.676849831382662,-1.8547907161277528,NA,NA,087,36,9993,14.10155444015444,13.767162934362934,725.8576111609316,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",10082,829,0.3963842050671842,0.3595840832733086,558,732.3222691608638,41.179603,-74.099794,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,48128.26765848837,52506.74921588824,52388.71401203081,NA
11010,0.5252100840336135,1.5031645569620251,0.5753070458952813,0.5753070458952813,0.3757272139625081,0.3353264382676147,-2.9272151898734178,0.5680349062702004,0.5680349062702004,0.5373303167420814,NA,NA,059,36,23821,2.3751135135135133,2.3751135135135133,10029.415379293394,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",24752,1218,0.4242667141126091,0.392232063760319,1264,10421.396644484705,40.700587,-73.675018,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,26540.654558205148,27866.424702619777,27969.851593427964,NA
11050,0.18776558948512695,12.314410480349345,-1.1450406825443884,-1.1450406825443884,-0.28000131765325953,-0.09223572816813257,0.4803493449781659,-0.1120005270613038,-0.1120005270613038,0.30635438284415456,NA,NA,059,36,30171,11.918099613899614,9.991325868725868,3019.719344200263,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",30357,763,0.4658286702623204,0.4214828533870237,2290,3038.3354920913257,40.839895,-73.693128,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,25950.83984122456,29808.76511181235,29846.08879909308,NA
11101,-8.735573550978767,-9.092457006640558,-9.055027737040106,-9.055027737040106,-5.9650577057960845,8.439074156730216,-3.5586582666439637,8.82866798444175,8.82866798444175,7.731301409169164,9.504913684995218,6.2316652469300395,081,36,25484,2.731601544401544,2.615384555984556,9743.882574242169,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",31366,1627,0.5114656492787659,0.45912380132777336,5873,11992.882625320975,40.74713,-73.939736,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,3622.789544636226,6649.734398126845,6673.327235004846,3.2732484380651785
11102,-11.02632198204861,1.5130674002751032,-12.651359800988336,-12.651359800988336,-8.629441624365482,-5.785457357044408,-5.020632737276479,-6.582512522271153,-6.582512522271153,-5.624096547551013,2.436898419320387,3.118625325862524,081,36,34133,0.8105250965250965,0.8077841698841699,42255.09891447169,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",29747,1364,0.4608373934421744,0.41330482808350394,1454,36825.430738838935,40.772884,-73.926295,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,4935.812871872431,9363.481637253666,9360.14768294473,-0.6817269065421367
11103,-11.176552298930408,1.1309264897781643,-12.500625086817616,-12.500625086817616,-8.84011668287262,-6.295318794276983,-2.9578077424967377,-7.272121127934435,-7.272121127934435,-6.3036532851784965,0.5269745629850551,4.5776009475340205,081,36,38780,0.7110722007722008,0.7110722007722008,54537.35915689885,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",35995,1409,0.47372443396115793,0.4250292528500503,2299,50620.73859857076,40.762574,-73.913447,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,5716.454316820417,9451.494712480117,9472.105571388138,-4.050626384548965
11104,-9.393167157760612,3.0527289546716005,-11.263438719439357,-11.263438719439357,-6.769132754638847,-4.774229513418811,0.09250693802035154,-5.867643545432826,-5.867643545432826,-4.646810543919726,NA,NA,081,36,27232,0.3899972972972973,0.3899972972972973,69826.12492117062,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",25114,1103,0.4638531905510217,0.416273259963854,1081,64395.31805487217,40.744617,-73.920214,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,5283.086643253972,7936.695959195703,7980.416860719791,NA
11105,-6.611145661520158,-1.2303149606299213,-7.571046156342103,-7.571046156342103,-4.894140551064003,-4.353351539896709,-2.8543307086614176,-4.829516264229511,-4.829516264229511,-4.3452397047292,NA,NA,081,36,36688,1.6319436293436294,1.6319436293436294,22481.16867538861,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",36983,1172,0.4647883663742073,0.41904491236101055,2032,22661.93472312192,40.778877,-73.906769,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,6711.800505112246,11021.29944711689,11026.792123083962,NA
11106,-9.822234014327409,-9.530450953045095,-10.538869726717962,-10.538869726717962,-7.129211992570974,-4.996020164499868,-8.04277080427708,-5.44972141151499,-5.44972141151499,-5.035818519501194,1.5581227906746629,6.6655622808711,081,36,38875,0.871207722007722,0.8570563706563706,45358.74340473994,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",37690,1468,0.468284396005109,0.41971137726015334,2151,43976.1038951678,40.762211,-73.931528,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,4199.419042468432,8228.692031919478,8234.724569673792,-5.1074394901964375
11201,-12.87828584051248,-16.022187004754358,-14.006753132001643,-14.006753132001643,-5.800119915428067,0.5664426141563319,-2.3613312202852614,0.1764019060241725,0.1764019060241725,0.2792767206286093,9.398406178738307,4.182328755667319,047,36,51128,1.4266011583011584,1.4209833976833977,35980.71594879505,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",63378,1556,0.5407120115131973,0.4906525954508053,6310,44601.50632535465,40.693682,-73.989693,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,7055.0516083380835,2540.202345717206,2680.020761211667,5.21607742307099
11203,-3.40934481172373,-1.3310185185185186,-3.9097062495892754,-3.9097062495892754,-3.5499769994085564,-1.3760925280935796,-1.6203703703703702,-1.560622987448249,-1.560622987448249,-1.7243871985279622,NA,NA,047,36,76174,2.1455907335907334,2.1455907335907334,35502.57689290059,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",76085,1814,0.3608551562451327,0.3296180608762767,1728,35461.096475127226,40.649591,-73.934371,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,12550.424450677714,9264.833145622886,9407.949928426731,NA
11204,-3.985862949145887,0.823937554206418,-4.940375679036586,-4.940375679036586,-4.047385300085084,-3.163819621702991,-0.08673026886383348,-3.817134629229661,-3.817134629229661,-3.3981281497480205,NA,NA,047,36,78134,1.5889405405405406,1.5889405405405406,49173.646216755,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",76395,2003,0.38754684702476194,0.3525440314284884,4612,48079.206270368835,40.618779,-73.984826,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,15356.95039933114,10669.102012347654,10788.048101741302,NA
11205,-6.2954977264479215,-2.719588386622565,-6.962406336058749,-6.962406336058749,-4.062506671220887,-2.43366137950174,-0.7717750826901874,-2.8040475631364346,-2.8040475631364346,-2.2308562645432612,5.861621247129631,4.695526458234552,047,36,40366,0.9496057915057916,0.9496057915057916,42508.16534721378,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",46843,1663,0.45927889449149795,0.41681734938225895,2721,49328.8903869478,40.694698,-73.966301,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,7009.424248357547,3860.2763665088473,3999.460465693331,1.1660947888950792
11206,-6.968853905136731,-6.165137614678899,-7.275904186740856,-7.275904186740856,-5.764402524258669,-1.9927167447015448,-2.7889908256880735,-2.044966184886114,-2.044966184886114,-1.9158128067675464,7.387840913547351,7.758321817602959,047,36,81677,1.4344490347490348,1.4344490347490348,56939.63188750715,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",88422,2672,0.42734798109934935,0.3823122373910802,2725,61641.78570169274,40.701954,-73.942358,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,6903.171784780646,5422.189833511801,5542.743406652759,-0.37048090405560785
11207,-4.483822447657631,-3.1786074672048437,-4.995443716170965,-4.995443716170965,-4.403675768255328,-2.432945774732936,-0.756811301715439,-2.9057013932347417,-2.9057013932347417,-2.742553495163752,2.7550897890077213,6.148737771216313,047,36,93386,2.67083166023166,2.67083166023166,34965.13890804334,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",91083,2505,0.36021659020348507,0.322712784586698,1982,34102.86067677501,40.670747,-73.894209,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,12038.613828089025,10474.089250676603,10609.057141705936,-3.393647982208591
11208,-3.9570440121208534,-5.689655172413794,-4.55765795110203,-4.55765795110203,-3.9925774579767648,-3.331260548991738,-4.42528735632184,-3.969085902105357,-3.969085902105357,-3.314480866226447,NA,NA,047,36,94469,3.4561861003861005,3.4561861003861005,27333.308235180564,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",101313,2432,0.3524044223090397,0.314945202449396,1740,29313.525677532823,40.669689,-73.871371,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,13381.651595000618,12269.759281875664,12401.426520542762,NA
11209,-4.569059632350771,3.163080114078299,-5.750494231506889,-5.750494231506889,-3.5923991620194147,-2.20560030686613,1.6333938294010888,-2.837478976719483,-2.837478976719483,-2.4047682275530375,1.5217524751928106,4.936341230872164,047,36,68853,2.1621108108108107,2.1621108108108107,31845.268825134597,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",67782,1787,0.4366276466201115,0.3988957112708964,3857,31349.91956058957,40.621982,-74.030323,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,15568.3893687605,10403.76336166818,10486.224993580376,-3.414588755679353
11210,-2.152632799814428,6.843919251600197,-2.7716693729219823,-2.7716693729219823,-2.22067579061316,-1.5711745148070826,-1.674052191038897,-1.8212325059924224,-1.8212325059924224,-1.9268537848913632,5.12798574105163,6.381254597442908,047,36,62008,1.6410737451737452,1.6410737451737452,37785.01739020573,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",64665,1757,0.377390901539522,0.34544258945537376,2031,39404.07930489055,40.628147,-73.946324,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,14603.156245455855,10699.61880698166,10837.661926596167,-1.2532688563912782
11211,-6.368123503001271,-10.682241408498392,-6.409821281382428,-6.409821281382428,-4.601301358571803,-2.834479214142335,-0.8803114948366344,-3.216062372118732,-3.216062372118732,-2.8499946665632305,10.863015290232807,9.084390246837708,047,36,90117,2.3724710424710427,2.298361776061776,39209.231957561846,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",103123,2688,0.493802028232475,0.44262941842843806,5907,44868.045176377935,40.712597,-73.953098,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,5437.030356379804,4364.254277496998,4465.769811671628,1.778625043395099
11212,-3.3357582170491367,-2.7986348122866893,-3.856226440050261,-3.856226440050261,-3.428344686198003,-1.8966999537067657,-4.914675767918088,-2.1364989088023276,-2.1364989088023276,-2.2749818133721313,NA,NA,047,36,84500,1.5379243243243244,1.5379243243243244,54944.18591573057,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",75605,3015,0.34697601258594907,0.3141093511623086,1465,49160.41628590308,40.662936,-73.913029,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,11901.47576432896,9570.525538436395,9711.360629960276,NA
11213,-5.608744929611071,-4.659498207885305,-6.1207050823192555,-6.1207050823192555,-5.113636363636364,-3.1913624433309473,-3.2855436081242537,-3.620854211405392,-3.620854211405392,-3.3047005487950374,1.1110500851496108,6.272783670837648,047,36,63767,1.091007335907336,1.091007335907336,58447.81964455646,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",67056,2013,0.4019158323038037,0.3659824604597927,1674,61462.46481856411,40.671078,-73.936336,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,10243.008774701651,7457.472341324331,7599.593610642936,-5.1617335856880375
11214,-4.290617848970252,-2.2300175394637933,-5.121972280989595,-5.121972280989595,-4.307888260437805,-3.097880056992358,-1.7539463793535457,-3.7798454298173656,-3.7798454298173656,-3.1475324899615735,NA,NA,047,36,88630,2.18773359073359,2.1848486486486487,40565.73898371339,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",92644,1867,0.3790668148426921,0.34370470120182506,3991,42402.93718162183,40.599148,-73.99609,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,17585.95378577832,12741.437991384222,12851.691558610051,NA
11215,-9.13943869591974,1.547779273216689,-11.542369727934968,-11.542369727934968,-4.015857341176134,-2.050863709873628,-2.220726783310902,-2.491949680133957,-2.491949680133957,-2.13673378844475,6.423677062543168,5.5443861259511955,047,36,63488,2.199042084942085,2.1781277992277994,29147.968279229564,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",69873,1719,0.5106566800904728,0.4667579645893453,4458,32079.3848849327,40.662688,-73.98674,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,10477.26519715175,5849.255067925862,5976.059914207271,0.8792909365919721
11216,-9.568061468175683,-3.9592081583683263,-10.184992904855848,-10.184992904855848,-7.25435226525456,-3.872910393520922,-1.7396520695860829,-4.291523898522134,-4.291523898522134,-3.7708095386425775,5.001197794855923,3.7485271136313094,047,36,54316,0.9354258687258687,0.9354258687258687,58065.531236572606,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",57786,1688,0.4515160069848727,0.4099615175717347,1667,61775.07158179145,40.680768,-73.949316,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,8860.09548841295,5928.180986699057,6069.822552846295,1.2526706812246131
11217,-9.432473154282162,-4.213036565977743,-10.850453208332336,-10.850453208332336,-4.883648626025399,1.7554349125869944,-6.081081081081082,1.8687967856886616,1.8687967856886616,1.6262884748762343,8.594634552990394,3.798165541769272,047,36,35881,0.7539876447876448,0.750707722007722,47796.23140686292,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",41813,1470,0.5121862227146267,0.46443847787039466,2516,55698.1082972927,40.682306,-73.978099,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,8284.518749142202,4132.111864556552,4273.28250394079,4.796469011221122
11218,-5.521108088326682,-6.990881458966565,-6.383660392470965,-6.383660392470965,-4.10285445983456,-2.3766450775413257,-0.911854103343465,-2.9585847845000206,-2.9585847845000206,-2.3835499150704984,1.7914865706862066,1.6673001900042936,047,36,75220,1.4282864864864866,1.4282864864864866,52664.50443358702,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",72413,2009,0.4262235792269023,0.3882526432038062,3619,50699.2124375078,40.643476,-73.976043,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,12610.310894163757,8155.534877198862,8284.70923984462,0.124186380681913
11219,-4.156829396560405,-3.531508180787299,-4.99166396258294,-4.99166396258294,-4.0572445200344625,-3.194548567208602,-2.089745666612668,-3.986304282149691,-3.986304282149691,-3.322106723657562,NA,NA,047,36,92221,1.482053281853282,1.482053281853282,62225.15825117923,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",89371,2507,0.3932606277592801,0.3562993862413133,6173,60302.15046536189,40.632667,-73.996669,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,13872.014662952011,9015.060478779016,9127.109805356711,NA
11220,-5.57904905012343,-2.9842548517026732,-6.321133412042503,-6.321133412042503,-5.106794032413867,-4.116131802082215,-1.116807030391798,-4.832456799398948,-4.832456799398948,-4.163357303853172,6.206200169650424,NA,047,36,99598,1.7912115830115831,1.7912115830115831,55603.704746339805,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",93170,2641,0.3697288167536674,0.32948072466926226,5462,52015.07230282214,40.641221,-74.016863,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,13210.40348345215,8100.773413740803,8192.764945019513,NA
11221,-8.073497995727418,-8.170155300472654,-8.529319987518303,-8.529319987518303,-6.885336405751182,-3.679700439259739,-3.308575286968265,-4.258179112359281,-4.258179112359281,-3.629293583927414,5.0249171939922395,6.232641062190477,047,36,78895,1.3833212355212354,1.3833212355212354,57033.0288974942,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",83322,2831,0.4197309137485616,0.3759868169738626,1481,60233.29784900199,40.69134,-73.927879,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,8536.229283394505,6941.791690962726,7070.863154100705,-1.2077238681982374
11222,-9.90724669125624,-6.8117580553985295,-10.71599045346062,-10.71599045346062,-6.001844217834671,-2.684964200477326,-8.846806105144148,-2.348936862660013,-2.348936862660013,-2.7093729659362116,9.675889800385464,6.541629379828487,047,36,36934,1.6057629343629345,1.524187258687259,24231.930682723498,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",36872,976,0.5000686416222488,0.4470256693347056,3538,24191.253266187818,40.72779,-73.947605,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,4265.372461835792,5084.618023432153,5146.58062183567,3.134260420556977
11223,-4.079225438639603,-2.890962895515593,-5.008969381235563,-5.008969381235563,-3.8740354843465865,-2.221457708753133,-0.31868882312770314,-2.7563031405121152,-2.7563031405121152,-2.2546321325011056,NA,NA,047,36,78731,2.0742355212355212,2.0742355212355212,37956.63471865711,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",81388,2429,0.38168613160923354,0.34688646125998496,4393,39237.58857987406,40.597139,-73.973428,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,17773.02959498913,13212.305764144665,13334.528054523013,NA
11225,-7.39021087250919,1.8147684605757195,-8.412916161029917,-8.412916161029917,-5.708858755869784,-2.887845371884838,-4.505632040050062,-3.3310469758525474,-3.3310469758525474,-3.130551012152869,1.23497058272365,2.112049845419791,047,36,56829,0.8838799227799228,0.8838799227799228,64294.93253027521,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",56859,1958,0.42133988314764786,0.3824900558191629,1598,64328.87379223492,40.663046,-73.954219,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,10663.904030244244,7048.015052371674,7190.611748855845,-0.8770792626961408
11226,-5.397858534723478,-0.8021390374331552,-6.009461821249924,-6.009461821249924,-4.178468832238494,-2.548263323891601,0.30557677616501144,-3.056107997348279,-3.056107997348279,-2.521143454066976,4.962567805287178,1.8494661182243233,047,36,101572,1.289381081081081,1.289381081081081,78775.7797057461,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",99558,2619,0.3908741988781923,0.354196673447932,2618,77213.78998094624,40.646448,-73.956649,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,12441.13160733661,8491.34221232076,8630.124794813039,3.113101687062855
11228,-2.669793451790385,3.78317334839074,-3.3796338053576256,-3.3796338053576256,-3.0193018850906466,-1.7475421665013078,2.653867871259175,-2.0582664381708304,-2.0582664381708304,-2.0406782718499143,NA,NA,047,36,41788,1.469934749034749,1.469934749034749,28428.47277910847,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",44348,1426,0.3994354227385018,0.36512529512101016,1771,30170.046683447457,40.616695,-74.013047,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,15821.140267797962,10789.268412843758,10887.636321389642,NA
11229,-2.573418833239091,4.708826205641492,-3.536856795678485,-3.536856795678485,-2.3039256968924073,-1.0466920920607805,1.3193812556869882,-1.3699635462409316,-1.3699635462409316,-1.100831338201855,10.480687746431489,4.442885017553201,047,36,80018,2.215719305019305,2.1665208494208494,36933.870274726534,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",83119,1926,0.3880114006982088,0.3562248387528712,4396,38365.197372653594,40.601293,-73.944493,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,17569.105470785093,13480.70941233634,13614.611919958545,6.037802728878286
11230,-3.813603594190785,-1.4220183486238531,-4.841825421702133,-4.841825421702133,-3.3353068877047565,-2.0675884326495546,0.2981651376146789,-2.8575906383867937,-2.8575906383867937,-2.087323976363784,2.386400064548337,5.055102364915073,047,36,86408,1.839772972972973,1.839772972972973,46966.66451207258,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",86139,2171,0.4082227204152606,0.3750199699171409,4360,46820.4508194313,40.622164,-73.965105,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,15034.825865018323,10696.921907458607,10827.043219010822,-2.668702300366736
11231,-7.746739187833342,-4.850274145929987,-9.440249247504884,-9.440249247504884,-4.037070285684111,-0.26403337381845066,-1.2652889076339098,-0.6244389290806358,-0.6244389290806358,-0.5650314199714843,9.560497503666255,4.682498155578233,047,36,33336,1.4539872586872586,1.4221293436293436,23440.90581446333,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",37874,1245,0.49260850213795504,0.44733637033273976,2371,26631.895452873297,40.677916,-74.005154,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,9007.64712916637,3951.837880564565,4056.7372348655094,4.877999348088022
11232,-6.68180098373061,-4.245283018867925,-7.395005675368899,-7.395005675368899,-5.410518350359441,-2.7393113885735905,0,-3.385546727203935,-3.385546727203935,-2.8187665531592887,NA,NA,047,36,28265,1.2836532818532818,1.2831567567567568,22027.70616385266,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",26430,1678,0.41082857430625613,0.3670552097278406,2544,20597.63926802143,40.656527,-74.007331,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,11373.679615855635,6336.320663867976,6438.181497246731,NA
11233,-4.881733153740607,-2.2682445759368837,-5.369277055350646,-5.369277055350646,-4.388272762748776,-2.5327609864172507,0.19723865877712032,-3.0574403001044828,-3.0574403001044828,-2.571784639786503,6.037747001178109,4.3851672814273845,047,36,67053,1.3478884169884169,1.3478884169884169,49746.69947072942,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",79439,2433,0.3892406689310712,0.3515861352498923,1014,58935.88742122313,40.678308,-73.919936,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,10125.181476507876,8160.038826772457,8296.364869091934,1.6525797197507242
11234,-1.2647807214488849,4.262773722627737,-1.798490388521821,-1.798490388521821,-1.6036949130797358,-0.16785340090234566,1.7226277372262777,-0.2714520922872966,-0.2714520922872966,-0.5292193213163128,NA,NA,047,36,87757,8.375125868725869,7.547432046332046,11627.398492795806,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",93534,2121,0.37606974139824256,0.34700545693733365,3425,12392.82439720094,40.60508,-73.911721,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,17857.114012248807,14395.61095240248,14536.753550568585,NA
11235,-2.9057442081878766,2.632974023679095,-3.865312599174865,-3.865312599174865,-2.9374801650269755,-1.6870834655664868,0.3004064322318431,-2.1708663916217072,-2.1708663916217072,-1.872421453506823,7.684335136620114,5.274207173527193,047,36,79132,2.439388803088803,2.24567722007722,35237.477270789146,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",78775,1844,0.37667647958113776,0.3457967055545092,5659,35078.50518129726,40.583949,-73.949096,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,19415.820325759272,15160.813336169093,15290.698882425768,2.410127963092921
11236,-2.989766371821824,-1.2903225806451613,-3.3636111221292295,-3.3636111221292295,-3.2059418507794217,-1.4477807306334536,0.2688172043010753,-1.7618301535044227,-1.7618301535044227,-1.8811233191860697,NA,NA,047,36,93877,3.62978918918919,3.595130115830116,26112.267699753,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",100844,2322,0.3513226974185962,0.32177473473313023,1860,28050.166962236668,40.639413,-73.900664,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,14703.855710705424,12048.626962349592,12191.689550544852,NA
11237,-9.810540960798756,-10.30741410488246,-10.052377444962762,-10.052377444962762,-8.010066290203781,-7.007529257713398,-8.318264014466546,-7.343072264506096,-7.343072264506096,-6.899091578688927,6.263376341177966,8.654919825704049,047,36,49896,0.9974185328185328,0.9797598455598456,50926.76560089976,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",48876,1852,0.4309969114828999,0.3825208128392386,2212,49885.69415403192,40.70416,-73.921139,-73.980797,40.756699,40.713415,-74.004809,40.714353,-74.005973,7715.749171964009,7135.180965862589,7247.950042267557,-2.391543484526083
