zip,post_net,post_bus,post_pop,post_temp,post_perm,pre_net,pre_bus,pre_pop,pre_temp,pre_perm,county,state,2010 Population,area,land_area,density,CBSA,MsaName,MetroShort,2019 Population,MOE_2019,wfh_wage,wfh_emp,density2019,lat,lon,cbd_lon,cbd_lat,CityHallLat,CityHallLon,GoogleEarthLat,GoogleEarthLon,dist_to_cbd,dist_to_city_hall,dist_to_google,estab_count,teleworkable_emp_mean,teleworkable_wage_mean
2170,-5.814187827488916,3.6036036036036037,-6.904977831519549,-6.904977831519549,-5.436316001612253,-1.763401854091092,-4.2792792792792795,-1.9906287787182584,-1.9906287787182584,-1.6928657799274487,021,25,19505,2.154789575289575,2.082905019305019,9364.325218491253,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",19848,990,0.440864655160149,0.4025729140699599,9528.999073909992,42.266412,-71.015573,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,10470.729935665362,10895.619074968736,10870.518274074528,444,0.29126526310360357,0.33690268636486487
2171,-4.535770352096883,6.646971935007386,-5.8852881812065485,-5.8852881812065485,-3.8461538461538463,-2.764072662031846,1.6248153618906942,-3.535546086566495,-3.535546086566495,-2.663153173357255,021,25,17711,4.36367027027027,2.4547694980694983,7214.934035121604,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",17836,893,0.4443939854464353,0.4045150269566743,7265.855313106484,42.292142,-71.020475,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,7661.934959048488,8069.3572620531295,8056.937071212952,677,0.3879340261329394,0.4391801516277696
2176,-1.4014868566143777,-5.174234424498416,-2.556468537687191,-2.556468537687191,-0.992423433998506,-0.3308078113328354,-1.9007391763463568,-0.40870771529185784,-0.40870771529185784,-0.1742965887667627,017,25,26983,4.763553667953668,4.678696138996139,5767.205049949979,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",28113,56,0.4772000992753528,0.43942159320413976,6008.725329623977,42.455723,-71.059019,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,11223.5954578073,10747.16975466796,10830.673216473517,947,0.38040324414361143,0.4300405707402323
2180,1.0549885888989363,3.9697542533081283,0.41166085346423814,0.41166085346423814,1.1324979546139602,-0.2755888558756405,-0.28355387523629494,-0.26956034965336095,-0.26956034965336095,-0.258364552383413,017,25,21437,6.64922471042471,6.019146718146718,3561.468261833698,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",23223,27,0.447085782891124,0.4051324750053272,3858.188060109342,42.474208,-71.097665,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,13661.903855216357,13217.697996858413,13259.115257519978,1058,0.340775379594518,0.3910697525510397
2184,-0.260612573885008,-0.10295126973232671,-0.6778613648576034,-0.6778613648576034,-0.01612036539494895,-0.2015045674368619,0.5147563486616334,-0.3653949489521763,-0.3653949489521763,-0.05642127888232134,021,25,35744,14.562844015444016,13.748603088803089,2599.8277620735184,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",37220,49,0.438285879938555,0.39757206096607745,2707.184123331926,42.205416,-71.002168,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,17279.61749583593,17719.132952850065,17681.915225114833,2914,0.3741708145583391,0.4305033376664379
2186,0.7688959814304367,12.366230677764566,0.23502103583345427,0.23502103583345427,0.9175975627448136,0.47511968663861887,-0.8323424494649228,0.6600899463223561,0.6600899463223561,0.39895546206296245,021,25,27003,13.3059555984556,13.010513513513514,2075.475343225541,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",27572,34,0.4586522445096571,0.429276041153637,2119.2092050296123,42.241589,-71.082651,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,12766.93897544594,13250.05280181523,13142.482165349857,841,0.4168189603127229,0.4645136637978597
2188,-1.939233150148443,-2.066115702479339,-2.817888952056092,-2.817888952056092,-1.9329164297896533,-0.5495546712147054,0.6198347107438017,-0.8830775061588022,-0.8830775061588022,-0.34110289937464466,021,25,14608,3.8654289575289575,3.719135521235521,3927.794487883337,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",15831,881,0.4262336473773815,0.3829401997921098,4256.6343467744455,42.204578,-70.957749,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,18685.59118616794,19080.17585706616,19077.026179001605,484,0.2843967956983471,0.33587371019008266
2189,-3.719926778242678,-1.3412816691505216,-4.612316945606695,-4.612316945606695,-3.3538179916317996,-1.9089958158995817,0.8941877794336811,-2.394089958158996,-2.394089958158996,-1.732479079497908,021,25,14559,4.1819590733590735,3.824542084942085,3806.730237672484,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",15296,795,0.4196258800352934,0.3765705176071262,3999.433045912378,42.208704,-70.931021,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,19376.17451400409,19737.18067664239,19754.567228949574,671,0.33771271505514155,0.3931958656929956
2190,-0.10436597669159853,-0.43731778425655976,-0.3791963819794747,-0.3791963819794747,0.8175334840841885,1.1944106221371833,-0.7288629737609329,1.1944106221371833,1.1944106221371833,1.3683539166231808,021,25,16119,7.649109652509653,7.118393822393823,2264.4153164567947,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",17247,729,0.44003284059921993,0.3965882201124472,2422.878029836239,42.166731,-70.952363,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,22705.141430769916,23116.52292982485,23101.860886372244,686,0.2768089642026239,0.32218949708454814
2191,0.3229665071770335,3.260869565217391,-0.6291866028708134,-0.6291866028708134,1.244019138755981,-0.5741626794258373,0,-0.4066985645933015,-0.4066985645933015,-0.3229665071770335,021,25,8457,3.07498416988417,2.024073359073359,4178.208246301754,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",8360,429,0.4242176067598336,0.3813683934473608,4130.285082071971,42.243453,-70.942033,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,15690.443463205416,16023.831744451,16056.02014925405,184,0.24387956517391304,0.2997196515326087
2210,-11.978465679676985,-11.139499233520695,-8.664872139973081,-8.664872139973081,-5.141318977119784,-0.5383580080753702,-3.832396525293817,0.08344549125168248,0.08344549125168248,-2.9609690444145356,025,25,2090,1.4686374517374516,0.92649189189189185,2255.821144567418,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",3715,461,0.5734002579176434,0.5209563518316762,4009.749067975099,42.347792,-71.039562,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,1762.1685115854625,1962.0549600415657,2041.3532183765592,1957,0.5624844819391926,0.6273183461890649
2215,-16.887854093907645,-16,-17.377182770663563,-17.377182770663563,-14.76523088863019,-4.675979821497866,-2.3157894736842106,-4.787737679472254,-4.787737679472254,-4.675979821497866,021,25,26125,0.8722355212355213,0.7641081081081081,34190.18817204301,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",25770,1299,0.5022406503158134,0.4722681207301692,33725.59422750424,42.347593,-71.102934,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,3728.77624709173,3933.812107014432,3750.059304421035,950,0.3228960637610527,0.3683702401957895
2301,-4.4828129927467675,-7.967353284104159,-5.279407127089246,-5.279407127089246,-4.247871333964049,-1.3103122043519395,-1.8266614846482705,-1.458057395143488,-1.458057395143488,-1.3071586250394198,023,25,61025,12.604749034749036,12.434258301158302,4907.811830989169,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",63420,1083,0.3633538785500341,0.3204810602968142,5100.424847543352,42.078371,-71.042304,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,30812.735981413756,31285.92229272192,31209.38309885835,2573,0.3231899756253401,0.3751715099432569
2302,-2.7413439423136694,-1.0248901903367496,-2.964194691365699,-2.964194691365699,-2.595263256045254,-0.9168894138123952,-0.8784773060029283,-1.00578106545658,-1.00578106545658,-0.8112140237458817,023,25,32741,8.915976061776062,8.890095366795366,3682.862629605539,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",32174,1086,0.3686932536963553,0.32560768729497064,3619.08378622915,42.088123,-70.998293,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,30112.11792985246,30569.99619027636,30514.374006533784,683,0.2562485522913617,0.30869822880966324
2322,-1.5333333333333332,-3.353658536585366,-0.36666666666666664,-0.36666666666666664,-1.6444444444444446,0.7333333333333333,-1.8292682926829267,1.3644444444444446,1.3644444444444446,0.6666666666666667,021,25,4356,4.537523552123552,4.290457142857143,1015.2764274203216,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",4500,20,0.3792665380124255,0.33528521226246494,1048.8392845251255,42.1324,-71.05393,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,24771.707082648645,25247.45323819084,25166.262479970756,328,0.3333794064542683,0.40624961695426826
2324,-0.3280361568741799,1.4380530973451326,-0.7406327452981484,-0.7406327452981484,-0.11299023181221753,-0.845604315497886,-0.7743362831858407,-0.7533897069543666,-0.7533897069543666,-0.6159790056859601,023,25,26563,28.41085907335907,27.316335521235523,972.4217942538492,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",27436,27,0.4059748082351437,0.3656169929632854,1004.3806929619624,41.972387,-70.978778,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,43088.79565370401,43548.42307474943,43490.751384581075,904,0.3284015653185841,0.3831510867632744
2330,2.6877133105802047,-2.356902356902357,2.99061433447099,2.99061433447099,3.02901023890785,0.3583617747440273,0,0.7491467576791808,0.7491467576791808,0.3242320819112628,023,25,11509,39.73401274131274,37.40237644787645,307.70772055189644,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",11720,30,0.37820140228960136,0.3343508181391248,313.34907332246297,41.878046,-70.744138,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,59097.43880546533,59491.95559839527,59489.16524511765,297,0.2741764259158249,0.3278751890471381
2332,2.8396154819124715,13.357400722021662,2.5360485707057934,2.5360485707057934,3.092587907918037,0.6767012395648874,3.2490974729241873,0.8594738173539085,0.8594738173539085,0.9676195294712876,023,25,15059,27.854158687258685,23.737941312741313,634.3852569859164,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",15812,22,0.4214088713823918,0.37978891022223327,666.1066261678272,42.044373,-70.706115,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,45170.36746664798,45486.268385746174,45527.93232975856,554,0.4221090336462094,0.47486154163718414
2333,0.020738282870178346,-1.694915254237288,0.5412691829116548,0.5412691829116548,0.07604037052398728,0.414765657403567,0,0.742430526752385,0.742430526752385,0.4838932669708282,023,25,13794,17.53420694980695,17.20881891891892,801.565759102459,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",14466,54,0.3980269113725722,0.35786483256586404,840.61550465247,42.037278,-70.940459,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,36677.5951210709,37117.17416549507,37079.954230687385,413,0.30331181136561747,0.3578997685181598
2338,-2.7671512369293545,0,-2.735271614384086,-2.735271614384086,-2.8564141800561083,-0.6630961489415965,0,-0.8990053557765877,-0.8990053557765877,-0.6630961489415965,023,25,7518,17.39507644787645,16.003217374517373,469.7805337551211,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",7842,16,0.39434595152209434,0.3525299004910257,490.0264625841527,42.003513,-70.863334,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,42306.20902964461,42718.149837893114,42703.20932501479,140,0.2230128691785714,0.2737052490071429
2339,3.1952417179611317,-1.4769765421372718,3.7167162321045715,3.7167162321045715,3.0430873504391727,-0.657030223390276,-13.72719374456994,0.6521889480600318,0.6521889480600318,-0.5878691472439311,023,25,13879,15.693476061776062,15.609117374517377,889.1598203148966,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",14459,21,0.4397754892357043,0.39941860729646766,926.317590743792,42.122956,-70.85631,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,30739.071292440956,31098.99347295077,31117.23578028986,1151,0.31953068494005216,0.37471363719895745
2341,1.6145495035724229,0,1.5848566391389072,1.5848566391389072,1.7351767653335806,2.542451517119792,0,3.9881228542265936,3.9881228542265936,2.6537997587454765,023,25,10218,15.750451737451735,15.054773745173746,678.721591765913,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",10777,33,0.40232755379649665,0.3610515478986547,715.8526712136664,42.050335,-70.867161,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,37402.65712542432,37802.961460099,37796.19933739502,274,0.2893681880218978,0.3436597211824818
2343,-1.899645015830375,0.24875621890547264,-2.0915283507627365,-2.0915283507627365,-1.544660846205507,0.2590425021586875,-2.4875621890547266,0.2926220857718508,0.2926220857718508,0.5660558380504653,021,25,10745,7.114672200772201,7.006467567567568,1533.5830639875976,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",10423,941,0.40404866475229295,0.3607116985518929,1487.6255259137022,42.148913,-71.003737,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,23373.33851255437,23826.752013743237,23776.050734239496,402,0.24496755459452735,0.30118085069402983
2346,-0.5160874123054593,3.2188841201716736,-0.864849608902508,-0.864849608902508,-0.31449076687363925,0.6047899362954601,0.8583690987124464,0.7269575034271429,0.7269575034271429,0.8668655753568261,023,25,23106,71.94287297297298,68.8662359073359,335.5200076724196,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",24802,64,0.38928046742199435,0.3446676253928911,360.14746084529344,41.878004,-70.869267,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,55344.371742681375,55780.12686255452,55746.31492765657,932,0.30473579851824034,0.35796056908905577
2347,2.723292469352014,-3.4693877551020407,3.1838879159369533,3.1838879159369533,2.635726795096322,1.1295971978984238,-1.4285714285714286,1.3213660245183885,1.3213660245183885,0.9544658493870403,023,25,10612,36.33712277992278,29.765878764478764,356.5155957251252,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",11420,78,0.40244094730905255,0.3593966694643355,383.66077112522896,41.834474,-70.95704,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,58538.995120033695,58999.95615605209,58940.67548164507,490,0.3736739209,0.4289854810061225
2351,0.15210513506935994,0,-0.045631540520808006,-0.045631540520808006,0.2311998053054271,0.18861036748600632,0,0.21538087125821367,0.21538087125821367,0.03042102701387199,023,25,16029,9.893743243243245,9.655261003861003,1660.1311962038342,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",16436,36,0.39562851008308314,0.35372994597370405,1702.2843808600796,42.119964,-70.957216,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,27457.875873487206,27889.281940874225,27859.128412430506,573,0.28487571263699824,0.3374934207661431
2359,2.6496191512513603,5.411030176899064,3.1050054406964094,3.1050054406964094,2.4591947769314473,0.15233949945593037,-2.081165452653486,0.21490750816104456,0.21490750816104456,0.26659412404787813,023,25,17828,23.47998416988417,21.776919305019305,818.6649245603289,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",18380,30,0.40729456313953233,0.3652212167552922,844.0128625431257,42.067804,-70.805713,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,38164.158294493194,38522.150818222624,38541.568833310215,961,0.2953505548085328,0.3564217034953174
2360,3.368100825727945,4.813194210703467,4.1110888242570125,4.1110888242570125,4.028348878414068,1.297094908568181,4.981487714574218,1.4592317721392036,1.4592317721392036,1.7216594791562196,023,25,56271,108.61533204633204,95.509238996139,589.1681327528406,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",59826,48,0.38627262668050377,0.3452915748352892,626.3896627049713,41.883359,-70.631381,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,63248.26714729803,63600.95206108102,63623.483475437366,2971,0.3403798601120835,0.3926987192292158
2364,3.184431667403804,-2.5396825396825395,4.241486068111455,4.241486068111455,3.700427539436827,0.4865103936311367,-0.9523809523809524,0.8012678755712812,0.8012678755712812,0.55285272003538255,023,25,12629,19.792409266409265,18.656896525096524,676.9078653039622,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",13566,42,0.4054459499408384,0.366561493793083,727.1305804666682,41.987196,-70.741942,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,48563.841203885175,48924.65019822934,48942.53618789413,630,0.30112324731587303,0.3538262655174603
2367,2.911306702775897,0,0.9817197020988491,0.9817197020988491,3.5206499661475967,0.2031144211238998,0,0.13540961408259986,0.13540961408259986,0.3046716316858497,023,25,2820,15.100838223938224,14.67390888030888,192.17783230098945,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",2954,28,0.3926395511179976,0.3492744846859357,201.3096867436606,41.9591,-70.802753,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,48861.145274407725,49258.117372931,49253.65951757872,71,0.33793646122535215,0.3958001083239437
2368,-1.360779565242461,-1.9372693726937271,-1.7531568932710604,-1.7531568932710604,-1.4126737012050972,-0.00288300755347979,-2.7675276752767526,-0.0452632185896327,-0.0452632185896327,-0.05477714351611601,021,25,32158,10.66203861003861,10.075850193050194,3191.591715226269,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",34686,948,0.3937144823237492,0.3567074819450878,3442.4886570787476,42.176446,-71.051567,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,19874.09978479556,20348.699329291347,20269.75277126065,1084,0.29055478991697414,0.34200001923523987
2370,-1.3535342282626859,1.6352201257861636,-1.7668356263577119,-1.7668356263577119,-1.3869548264913942,-0.5681501698880409,-1.509433962264151,-0.635548376315936,-0.635548376315936,-0.5737202695928257,023,25,17489,10.394768725868726,10.310749034749035,1696.1910275440705,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",17953,39,0.4101205431558469,0.36693910968349974,1741.19260778196,42.130399,-70.910615,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,27811.854831551216,28207.593219437673,28203.829499074996,795,0.3604669509672956,0.4199950630377358
2379,0.1944984717977216,-6.1688311688311686,2.2020005557099194,2.2020005557099194,0.9308141150319533,0.18060572381217005,-1.461038961038961,0.4001111419838844,0.4001111419838844,0.1667129758266185,023,25,6916,15.673930115830116,15.321175675675676,451.4013902327374,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",7198,50,0.4015647376440666,0.35847271772243383,469.8072884463916,42.021617,-71.026717,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,37194.565928218515,37664.916664826174,37592.9592400337,616,0.3173884163279221,0.3796839250941558
2382,0.5844845908607864,2.3255813953488373,0.5426408076514346,0.5426408076514346,0.7505313496280552,-0.2922422954303932,0,-0.44500531349628053,-0.44500531349628053,-0.2191817215727949,023,25,14489,6.962693822393822,6.939795366795367,2087.81372276841,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",15056,28,0.4042108007365365,0.3611008631814547,2169.516420042873,42.078974,-70.93939,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,32252.510034176456,32683.683776385424,32653.741705338613,387,0.28182526727906976,0.3363904404573643
2420,2.1810028536485935,-10.974244120940648,2.9392580513656745,2.9392580513656745,3.09145264302215,1.3384970784073924,0,1.7101508357113735,1.7101508357113735,1.2094034515559178,017,25,14052,6.632880694980695,6.583958687258687,2134.278276562322,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",14718,531,0.5350712816376211,0.49688148718178055,2235.4332247683074,42.457055,-71.215464,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,17185.806066979272,16932.771186275142,16861.03097916733,893,0.4258304216450168,0.4715447408197089
2421,1.063258511438084,1.8886679920477136,0.31897755343142525,0.31897755343142525,1.1867683385243262,0.6390291053592525,1.4910536779324055,0.4757813339061325,0.4757813339061325,0.8054988723015789,017,25,17342,10.010847104247103,9.849771428571428,1760.6499933283442,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",18622,527,0.5286813020237223,0.4912881772754644,1890.602247477824,42.438547,-71.239573,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,17544.218045322817,17361.8724319585,17262.926412949328,1006,0.5252820705139165,0.5758322673926441
2445,-9.120242953402297,-12.064965197215777,-9.72857549587169,-9.72857549587169,-7.435702761696877,-2.296668881085698,0.9280742459396751,-2.6682167599886113,-2.6682167599886113,-1.9312897409129732,021,25,20679,2.6487861003861,2.602619691119691,7945.455907583464,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",21074,843,0.49928242591231115,0.4739103209306927,8097.226064916772,42.325483,-71.135045,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,7084.104012276249,7383.107131126112,7197.97301927142,862,0.4324142083526682,0.4698450382482599
2446,-15.400843881856542,-34.480234260614935,-15.875025115531447,-15.875025115531447,-11.70048891567879,-3.2683678253298507,-3.22108345534407,-3.499095840867993,-3.499095840867993,-3.037304936039113,021,25,29311,1.2917440154440154,1.287127413127413,22772.415303300277,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",29862,786,0.5138476167129926,0.4907490556826303,23200.500350965605,42.343503,-71.122248,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,5379.8126156922,5585.031000256317,5401.7021778749195,1366,0.37037836340629576,0.4084213417327965
2451,-8.632028937849391,-9.24120389995761,-10.143593116299462,-10.143593116299462,-7.804450290474625,-1.3811246300559026,-0.6782534972445952,-1.6584456867258575,-1.6584456867258575,-1.4249698564068836,017,25,17426,6.2286942084942085,5.522596911196911,3155.3995846898174,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",18246,657,0.4777551049653925,0.4380598166275878,3303.880455770137,42.397823,-71.255708,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,16890.876120555695,16836.400804988214,16698.40255677209,2359,0.4581743176587537,0.5145501151721068
2452,-4.7286873700449394,-3.926701570680628,-5.807230531893487,-5.807230531893487,-4.292709101884768,-2.528673955328996,-1.0471204188481675,-2.998859749144812,-2.998859749144812,-2.414648869810182,017,25,14238,3.7323563706563703,3.69903166023166,3849.115473401575,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",14909,695,0.4702156696966701,0.43166146985789994,4030.514299265633,42.392073,-71.218443,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,13773.3735981604,13711.731887754908,13575.311756181707,764,0.42449906226439793,0.48362497533115184
2453,-7.456363328249449,-4.765056254136334,-8.469411964073887,-8.469411964073887,-6.832740213523132,-2.006439586510761,6.618133686300463,-2.7883409591594646,-2.7883409591594646,-1.8471445517708862,017,25,28968,3.7830011583011585,3.498749034749035,8279.530687195424,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",29505,792,0.4732566376486587,0.4328058155471424,8433.014116463026,42.369542,-71.240513000000007,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,15043.31445965297,15075.71755459562,14917.523425493624,1511,0.3571058690436797,0.4169388563785572
2458,-2.496478322116137,-0.32858707557502737,-3.2407262482391603,-3.2407262482391603,-1.4869306620754423,-1.6356237282829862,-1.3143483023001095,-1.9862263264986697,-1.9862263264986697,-1.400845202692127,017,25,12131,2.0397204633204633,2.0022324324324323,6058.73713935526,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",12778,613,0.5045191562062362,0.4726745320334486,6381.876446021063,42.35341,-71.187882,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,10628.304663392,10723.255107908031,10553.338531672802,913,0.4449949740547645,0.4931194937776561
2459,0.6732589943193772,-13.433962264150942,1.2455291394908479,1.2455291394908479,1.1624237323795499,0.9625499684409846,4.0754716981132075,0.9162634125815274,0.9162634125815274,0.9730696402272249,017,25,19095,5.089116216216216,5.004760617760618,3815.3672989346824,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",19012,794,0.5069057072973111,0.47817160516608337,3798.7830891514104,42.314779,-71.192017,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,11844.838560439122,12102.988502923812,11917.692661496618,1325,0.4728680846301887,0.5196776861373585
2460,-0.6037040826767626,-3.4090909090909087,-0.5453801289266347,-0.5453801289266347,-0.0818581807019339,0.4399877212728947,0,0.7469558989051469,0.7469558989051469,0.5525427197380538,017,25,8742,1.3529830115830117,1.3439899613899613,6504.512869247163,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",9773,733,0.5068947765524429,0.47695683871677974,7271.631694252175,42.351824,-71.20849,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,12327.22887611864,12426.418410868831,12256.02820112477,440,0.4784939719022728,0.5329264837522727
2461,0.0564652738565782,-7.532467532467532,0.0649350649350649,0.0649350649350649,0.21174477696216826,0.7481648785996612,5.194805194805195,0.8370976849237719,0.8370976849237719,0.2964426877470355,017,25,7059,1.4686756756756756,1.4545833976833975,4852.935906763629,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",7084,550,0.49757178939451696,0.46923570851692303,4870.122958423792,42.317362,-71.206508,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,12860.568354180696,13095.213177982836,12910.752762301216,385,0.40184260293506496,0.4408137853922078
2462,-3.455723542116631,0,-2.159827213822894,-2.159827213822894,-0.7919366450683946,-3.095752339812815,0,-1.2239020878329734,-1.2239020878329734,-1.7278617710583155,017,25,1554,0.5556243243243243,0.5286942084942085,2939.317236755816,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",1389,256,0.5090490244442414,0.4759701268325618,2627.227568760507,42.328708,-71.2559,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,16485.54834645726,16651.70978626979,16472.726633369497,151,0.4426686753178808,0.4597365099271523
2464,-7.0655441972339155,-37.9746835443038,-2.4834636199639206,-2.4834636199639206,-6.223692122669874,0.3607937462417318,0.25316455696202533,0.9440769693325317,0.9440769693325317,0.4810583283223091,017,25,2953,0.5763119691119691,0.5649243243243244,5227.248806345743,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",3326,311,0.48870708450700234,0.4577402232524932,5887.514232951555,42.312975,-71.218882,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,13983.278040200865,14221.256572052163,14036.668301568532,395,0.4528945014050633,0.5025310232962025
2465,-0.20314880650076178,1.3011152416356877,-0.6788555950567124,-0.6788555950567124,0.7110208227526663,0.600981885898087,1.1152416356877324,1.0859996614186556,1.0859996614186556,0.4570848146267141,017,25,11710,2.2434907335907335,2.242949806949807,5220.803409740345,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",11814,612,0.5056710102544754,0.47521696462652,5267.170920808919,42.348912,-71.22633,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,13806.509065512264,13914.331737104014,13742.746423462317,538,0.4284064846078067,0.4831617810446097
2466,-3.303841415612051,-4.326923076923077,-4.283794377869862,-4.283794377869862,-2.015903236644641,-0.27998656064508903,-3.3653846153846154,-0.040318064732892823,-0.040318064732892823,-0.4031806473289283,017,25,8096,1.87350694980695,1.790818918918919,4520.836760473466,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",8929,506,0.5067053230673843,0.4732898435860871,4985.987084272181,42.344457,-71.248617,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,15667.643181199855,15786.609369028796,15613.5100751771,416,0.5518111208197115,0.6108335367379808
