zip,post_net,post_bus,post_pop,post_temp,post_perm,pre_net,pre_bus,pre_pop,pre_temp,pre_perm,post_pct_change,pre_pct_change,county,state,2010 Population,area,land_area,density,CBSA,MsaName,MetroShort,2019 Population,MOE_2019,wfh_wage,wfh_emp,estab_count,density2019,lat,lon,cbd_lon,cbd_lat,CityHallLat,CityHallLon,GoogleEarthLat,GoogleEarthLon,dist_to_cbd,dist_to_city_hall,dist_to_google
1702,-6.0127138872836,-11.827321111768184,-7.129576120003016,-7.129576120003016,-5.625769491695771,-6.495138068795699,-11.886457717327026,-7.801954822985502,-7.801954822985502,-6.145883062388502,18.65685318451413,3.9190401422828898,017,25,37206,8.853264092664093,8.09170193050193,4598.043813224359,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",39799,780,0.43755220562360425,0.3912978661803779,1691,4918.495557773376,42.282576,-71.43676,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,32142.960393694404,32339.31623097188,32157.670886813143
1719,0.7192950908110053,-7.142857142857142,-0.4261823413055206,-0.4261823413055206,0.8991188635137565,2.1578852724330155,0,1.8827549001978063,1.8827549001978063,2.8591979859737457,24.48019798217352,1.8976374883980136,017,25,4996,10.407865250965251,10.285744401544402,485.7208000667265,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",5561,20,0.5144614241197826,0.46862115834231743,168,540.6511947900452,42.485985,-71.520985,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,40695.53579133568,40598.18135193461,40472.74720000304
1720,-0.4519327804835242,-4.747320061255743,-0.680970558553815,-0.680970558553815,-0.28958799526128737,-0.8994778640691502,-6.66156202143951,-0.9736299416436311,-0.9736299416436311,-0.2676495107717959,23.641842130442654,1.0344072959680433,017,25,21361,20.143181853281853,19.71313320463321,1083.5923330026246,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",22791,304,0.5224370272459451,0.48143543418891727,1306,1156.132805648744,42.483953,-71.438495,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,34358.62029565779,34231.581723726056,34114.948609324056
1721,-1.597967250141163,-5.339105339105339,-2.0525127046866176,-2.0525127046866176,-1.8407679277244495,1.6883116883116882,1.7316017316017316,1.9384528514963295,1.9384528514963295,2.2529644268774702,20.57025056846754,3.0216087299246515,017,25,16593,12.868427027027026,12.329492277992278,1345.79750940904,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",17710,24,0.4710792702402696,0.42687671349877376,693,1436.3932918480143,42.257755,-71.473526,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,35822.557799277405,36041.77230878546,35858.41871257994
1730,0.24164889836531628,-6.2983425414364635,0.28002842928216065,0.28002842928216065,1.0660980810234542,-1.0660980810234542,-6.629834254143646,-0.8742004264392323,-0.8742004264392323,-0.7249466950959489,17.832998802613538,1.833691510733846,017,25,13221,13.87601003861004,13.69808725868726,965.1712498484274,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",14070,52,0.5058734993989608,0.4637420308552543,905,1027.1507061014577,42.499331,-71.281905,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,24390.005865718,24136.71196188573,24065.439223983743
1741,3.158499234303216,0,4.289816232771822,4.289816232771822,2.737366003062787,0.9762633996937212,0,2.871362940275651,2.871362940275651,1.2059724349157732,25.353444238260607,0.962477730285228,017,25,4852,15.512764092664092,15.2649,317.8533760456996,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",5224,18,0.5336728102706554,0.4881488386827566,137,342.22300833939295,42.53662,-71.361832,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,32081.86589457895,31843.181976963337,31766.107183342403
1742,1.772919826368914,-4.829931972789116,2.1536530516186394,2.1536530516186394,2.2592960619214475,0.5648240154803619,-5.510204081632653,1.0376026358454056,1.0376026358454056,0.868155431201297,25.42213502716629,-0.7743258716735604,017,25,17726,25.745458687258687,24.438667953667952,725.3259479447013,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",19121,104,0.5152672869789822,0.4767179297366091,1470,782.4076187888205,42.462911,-71.364496,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,27862.05594769159,27729.044693660857,27614.121111455388
1746,1.9967400162999185,0.8025682182985553,2.13053518065743,2.13053518065743,1.5892420537897312,1.528117359413203,0.4815409309791332,2.0571855474055964,2.0571855474055964,1.3990763379516435,21.309067660463786,1.3917690240091394,017,25,13547,19.057988416988415,18.644191505791508,726.6069969186838,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",14724,40,0.4732973805504981,0.4317513541616474,623,789.7365780343027,42.195951,-71.45343,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,37015.70034938324,37312.65428971123,37127.26474430209
1748,3.284464143652688,3.9390088945362134,3.8049778383907262,3.8049778383907262,2.909421525173315,5.29605637004205,1.5247776365946633,6.867825889305602,6.867825889305602,5.307421297874758,24.888719307242575,1.971716388450011,017,25,14925,27.888745945945946,26.2613111969112,568.3265351105335,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",17598,30,0.48588025480175223,0.4396035357374218,787,670.1112472278171,42.224104,-71.540484,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,42261.6644750918,42499.45322693689,42315.05846275043
1749,-1.2822446824558758,1.4380530973451326,-2.1722733443958364,-2.1722733443958364,-0.9905968723286568,-3.972444310353497,-5.641592920353982,-5.00729119525318,-5.00729119525318,-3.479660079448886,20.28226803517812,4.186522619895423,017,25,19063,11.86549111969112,11.5217555984556,1654.522163493491,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",19887,23,0.4394591733679706,0.39078450910668194,904,1726.0390424064972,42.389071,-71.545864,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,40244.96835499293,40278.37429947995,40120.757136732944
1752,-5.128850412723978,-11.77737881508079,-5.939953694382927,-5.939953694382927,-4.9929534930541575,-6.044896315683511,-2.9802513464991023,-7.948208173948057,-7.948208173948057,-5.820918059190658,19.67723400977503,3.9190867779074967,017,25,38499,22.10125057915058,20.86536718146718,1845.1149057273808,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",39736,24,0.44190825537981543,0.3940056084353271,2785,1904.399747889119,42.349617,-71.547214,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,40192.74152954493,40278.47907357181,40111.1245178992
1754,2.073647015064162,4.390243902439024,1.3706527803607962,1.3706527803607962,2.5106936953691648,-1.1530593267621352,-7.804878048780488,-1.5073461037753395,-1.5073461037753395,-1.2181513855309654,18.84296243179147,5.4531189952138375,017,25,10106,5.370381853281853,5.213210038610039,1938.5368947640736,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",10754,29,0.4760759088362965,0.4386659992946707,410,2062.836509627236,42.425955,-71.456256,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,33629.20019301081,33594.51139555211,33452.142505613505
1760,-1.3030955510192668,-1.2903225806451613,-1.7991666899695198,-1.7991666899695198,-0.7773831827969017,-0.59002824305808,-2.7016129032258065,-1.0310114370403511,-1.0310114370403511,-0.18176225497049855,17.863240302307606,0.4664905738448488,017,25,32786,15.814033976833976,14.810542857142858,2213.693334285036,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",35761,197,0.4882511617157669,0.4499430592656589,2480,2414.56375670613,42.284822,-71.348811,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,25120.736916212853,25345.241938295618,25161.492768385197
1770,3.776645041705283,3.546099290780142,5.201575532900834,5.201575532900834,4.5875810936051895,3.498609823911029,0,5.4240037071362375,5.4240037071362375,3.892493049119555,21.70618684211181,0.41510558605700526,017,25,4119,16.188523552123552,15.817334362934362,260.41050315357063,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",4316,24,0.47887851652328167,0.438461592273836,141,272.8651933990801,42.23357,-71.37469,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,29316.08329458586,29606.24741316517,29420.76879564527
1773,3.3169533169533167,20.673076923076923,2.7825552825552826,2.7825552825552826,4.668304668304668,2.764127764127764,-9.134615384615383,3.974201474201474,3.974201474201474,3.0917280917280916,25.187815422009013,-1.9637845697704908,017,25,5112,14.38974749034749,13.616227413127412,375.43438758018374,14460,"Boston-Cambridge-Newton, MA-NH Metro Area","Boston, MA",4884,157,0.5196056251713268,0.4837170723197104,208,358.68966137355585,42.425506,-71.310812,-71.058701,42.3549,42.359184,-71.057761,42.358431,-71.059773,22168.031932707785,22075.615658508515,21948.286455077636
